day24,15:48.7,7.79,217,61.8,30.3,680,568
day24,25:50.0,7.79,217,62.1,30.4,678,630
day24,35:51.4,8.3,215,61.9,29.6,678,635
day24,45:52.7,8.53,216,61,30.1,678,648
day24,55:54.0,8.6,216,60.5,30.1,679,652
day24,05:55.4,8.75,215,60.5,29.9,680,638
day24,15:56.7,9.01,216,61,30.1,678,647
day24,25:58.0,9.15,209,60.7,30.3,680,655
day24,35:59.3,9.19,211,58.6,29.8,679,658
day24,46:00.6,8.86,213,57.9,29.9,678,655
day24,56:01.9,8.6,214,59.3,29.7,679,651
day24,06:03.2,8.78,205,59.9,30.3,678,652
day24,16:04.4,8.86,209,60.3,30.1,678,651
day24,26:05.7,8.78,201,61.4,29.6,677,660
day24,36:06.8,8.78,210,58.5,30.2,680,653
day24,46:07.8,0,0,62.8,29.5,679,651
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
