day3,29:41.6,9.41,0,43,28,76.6,26,678,180
day3,39:43.3,9.41,0,39,28,76.8,26.1,684,213
day3,49:44.3,10.67,0,123,28,75.4,26.1,684,219
day3,59:45.6,10.93,0,160,28,75.6,26.2,681,228
day3,09:47.0,11.48,0,177,28,76.2,26.3,684,234
day3,19:48.6,11.85,0,193,28,75.7,26.4,684,233
day3,29:50.4,11.77,0,199,28,75.1,26.5,684,226
day3,39:52.2,11.33,0,208,28,74.3,26.6,684,222
day3,49:54.0,11.22,0,218,28,72.6,27.6,683,221
day3,59:55.9,11.22,0,222,28,69.7,28.6,684,219
day3,09:57.6,11.07,0,221,28,69.7,28.8,682,217
day3,19:59.5,10.96,0,214,28,70.5,28.5,682,215
day3,30:01.4,10.89,0,218,28,67.8,29.3,684,215
day3,40:03.3,10.89,0,225,28,64.5,30.6,682,212
day3,50:05.1,10.74,0,220,28,65.2,30.6,684,212
day3,00:07.0,10.67,0,216,28,65.1,30.2,683,212
day3,10:08.9,10.74,0,219,28,64.3,30.6,685,211
day3,20:10.7,10.59,0,220,28,62.9,30.5,684,210
day3,30:12.6,11.04,0,219,28,63.9,29.6,685,210
day3,40:14.4,10.59,0,218,28,64.6,29.7,684,209
day3,50:16.3,10.52,0,219,28,63.4,29.4,684,208
day3,00:18.1,10.56,0,219,28,63.8,29.3,684,209
day3,10:20.0,10.59,0,216,28,62.9,29.8,682,209
day3,20:21.8,10.63,0,219,28,62.6,29.8,683,209
day3,30:23.7,10.63,0,218,28,62.8,29.6,682,209
day3,40:25.5,10.67,0,218,28,62.4,29.8,682,209
day3,50:27.4,10.63,0,217,28,62.9,29.7,684,209
day3,00:29.2,10.59,0,217,28,61.5,29.4,684,208
day3,10:31.0,10.59,0,217,28,62.9,29.4,682,208
day3,20:32.8,10.59,0,210,28,63,29.6,681,209
day3,30:34.6,10.63,0,215,28,62.6,29.7,684,210
day3,40:36.4,10.59,0,212,28,62,29.6,683,210
day3,50:38.2,10.67,0,214,28,62.5,29.5,684,211
day3,00:40.0,10.59,0,213,28,62,29.4,682,209
day3,10:41.8,10.59,0,212,28,59.6,29.3,684,211
day3,20:43.5,10.67,0,213,28,63.6,29.5,684,210
day3,30:45.3,10.59,0,211,28,64,29.3,682,211
day3,40:47.1,10.63,0,207,28,63.3,29.4,684,211
day3,50:48.8,10.59,0,207,28,64.5,29,683,212
day3,00:50.6,10.63,0,207,28,65.2,29.2,684,213
day3,10:52.3,10.7,0,208,28,64.5,29.1,682,212
day3,20:54.0,10.63,0,209,28,63.5,29.3,682,213
day3,30:55.8,10.7,0,207,28,64.5,29.5,682,214
day3,40:57.5,10.63,0,207,28,63.2,29.1,685,215
day3,50:59.2,10.67,0,207,28,64.4,29,683,214
day3,01:00.9,10.63,0,206,28,64.8,29,682,216
day3,11:02.6,10.67,0,199,28,64.3,29,683,217
day3,21:04.3,10.67,0,205,28,62.9,28.9,684,218
day3,31:06.0,10.67,0,204,28,62.2,29.1,683,219
day3,41:07.7,10.67,0,204,28,64,29,684,219
day3,51:09.3,10.67,0,202,28,63.5,29,684,219
day3,01:11.0,10.63,0,203,28,63,29,682,220
day3,11:12.7,10.67,0,202,28,64.4,29,684,222
day3,21:14.3,10.89,0,201,28,63.5,28.9,682,221
day3,31:16.0,10.63,0,200,28,65.1,28.8,682,222
day3,41:17.6,10.63,0,199,28,63.2,28.8,682,223
day3,51:19.3,10.67,0,199,28,63.7,28.7,684,223
day3,01:20.9,10.59,0,198,28,64.5,28.8,684,224
day3,11:22.5,10.63,0,199,28,63.9,28.6,684,224
day3,21:24.1,10.59,0,197,28,65.2,28.4,685,225
day3,31:25.7,10.63,0,196,28,64.6,28.3,685,225
day3,41:27.3,10.74,0,195,28,64.7,28.3,684,226
day3,51:28.8,10.67,0,193,28,63.8,28.2,684,227
day3,01:30.4,10.63,0,190,28,64.4,28.3,684,227
day3,11:31.9,10.67,0,190,28,65.2,28.1,685,227
day3,21:33.4,10.63,0,185,28,65.4,28.1,682,227
day3,31:34.8,10.63,0,181,28,64.8,28.1,685,229
day3,41:36.1,10.67,0,177,28,64.2,28,684,228
day3,51:37.3,10.89,0,164,28,65.4,27.8,682,228
day3,01:38.4,10.59,0,146,28,65.4,27.9,684,227
day3,11:40.2,10.59,0,123,28,66,27.8,684,228
day3,21:41.5,10.59,0,80,28,66.4,27.8,684,229
day3,31:43.6,10.59,0,3,28,65.3,27.7,684,229
day3,41:45.7,10.59,0,0,28,66.1,27.6,685,229
day3,51:47.7,10.59,0,0,28,66.2,27.6,682,227
