day22,34:52.3,6.94,217,60.7,32.6,576,555
day22,44:53.7,6.9,217,59.5,32.9,579,608
day22,54:55.0,7.12,215,60.6,33,580,622
day22,04:56.2,7.31,209,62.2,31.9,580,626
day22,14:57.5,7.42,209,62.4,31,581,634
day22,24:58.7,7.64,209,64.2,30.5,581,634
day22,35:00.0,7.86,210,64,30.5,580,637
day22,45:01.3,8.01,210,63.3,30.8,581,641
day22,55:02.6,8.19,210,62.9,30.8,581,643
day22,05:03.9,8.27,212,63.3,30.9,580,644
day22,15:05.2,8.38,212,61.5,31.1,581,648
day22,25:06.4,8.42,210,62.2,31,580,648
day22,35:07.7,8.49,205,61.9,31.3,580,649
day22,45:08.9,8.53,204,61,31,581,655
day22,55:10.2,8.53,210,61.3,30.9,580,655
day22,05:11.5,8.19,211,59.7,31.1,580,655
day22,15:12.8,8.42,209,60,31.3,580,650
day22,25:14.0,8.53,206,59.2,31,581,656
day22,35:15.2,8.49,204,58.8,30.9,581,659
day22,45:16.5,8.42,206,60.1,30.9,580,656
day22,55:17.7,8.42,206,58.8,31,580,661
day22,05:19.0,8.3,207,58.2,31.1,580,661
day22,15:20.2,8.34,206,57.2,31,579,655
day22,25:21.4,8.49,206,58.7,31,580,657
day22,35:22.7,8.42,207,59.7,31.1,580,659
day22,45:23.9,8.38,208,55.1,31.1,580,659
day22,55:25.2,8.45,207,56.5,31.1,581,660
day22,05:26.4,8.53,209,57.4,31.1,580,653
day22,15:27.6,8.45,207,59,31.3,579,655
day22,25:28.9,8.56,206,58.8,31,580,661
day22,35:30.1,8.49,206,56.5,31,581,661
day22,45:31.3,8.49,204,57.1,30.9,580,658
day22,55:32.5,8.42,203,57.8,31,579,648
day22,05:33.7,8.97,202,58.6,31,581,651
day22,15:34.8,8.67,200,59.2,31,579,654
day22,25:36.0,8.53,194,60.5,30.5,580,643
day22,35:37.2,8.75,202,59.2,30.8,579,650
day22,45:38.4,8.82,203,58.9,30.7,581,654
day22,55:39.5,8.67,201,61.4,30.6,581,654
day22,05:40.7,8.34,201,60.9,30.6,580,658
day22,15:41.9,8.49,201,60,30.5,580,651
day22,25:43.0,8.56,198,60.1,30.6,580,655
day22,35:44.1,8.64,192,60.4,30.5,579,646
day22,45:45.3,8.71,201,60.8,30.6,580,647
day22,55:46.4,8.78,198,60.8,30.5,579,645
day22,05:47.5,8.86,196,59.9,30.7,580,655
day22,15:48.6,8.53,191,60.1,30.4,579,651
day22,25:49.6,8.82,189,61.3,30.3,580,650
day22,35:50.7,8.9,187,61.5,30,580,648
day22,45:51.8,8.78,192,63.5,30,580,647
day22,55:53.7,8.67,174,64.1,29.6,579,644
day22,05:55.7,8.9,158,63.4,29.6,580,645
day22,15:57.7,8.71,156,65.2,29.5,581,648
day22,25:59.5,8.71,136,65.3,29.5,580,650
day22,36:01.5,8.6,150,65.6,29.4,579,650
day22,46:03.4,8.53,150,65,29.2,579,645
day22,56:05.2,8.86,146,64.3,29.2,579,644
day22,06:06.9,8.97,131,65.8,29.1,580,650
day22,16:08.1,8.9,108,64.8,29.1,579,645
day22,26:09.9,8.78,55,65.6,29.1,579,646
day22,36:11.5,8.86,0,64.4,29,579,644
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
