day7,50:46.7,10.85,0,114,28,74.9,25.2,681,172
day7,00:28.3,10.74,0,213,28,70.4,27.4,680,173
day7,10:29.7,10.15,0,214,28,70.3,27.5,684,186
day7,20:32.4,9.38,0,219,28,69.6,27.8,683,202
day7,30:34.2,10.33,0,220,28,65.1,29.5,684,210
day7,40:36.2,10.96,0,219,28,60.3,31.6,682,212
day7,50:38.1,11.15,0,224,31,56.8,32.7,681,212
day7,00:39.9,11.33,0,222,28,56.4,33.4,684,214
day7,10:41.7,11.48,0,217,28,55.5,33.5,683,214
day7,20:43.5,11.33,0,209,28,60.4,30.7,684,213
day7,30:45.2,11.18,0,204,28,64,29.7,684,211
day7,40:47.0,11.07,0,211,28,64.8,28.8,681,208
day7,50:48.8,10.89,0,214,28,63.8,28.6,682,207
day7,00:50.6,10.59,0,216,28,62.6,29,684,205
day7,10:52.5,10.48,0,217,28,61.6,28.9,684,208
day7,20:54.3,10.67,0,217,28,60.3,29,683,207
day7,30:56.1,10.63,0,214,28,61.6,29,684,205
day7,40:57.9,10.48,0,217,28,59,29,682,205
day7,50:59.7,10.45,0,216,28,60.9,29.1,684,206
day7,01:01.6,10.48,0,216,28,61.7,28.8,683,205
day7,11:03.4,10.45,0,215,28,61.2,29.1,683,208
day7,21:05.2,10.33,0,215,28,60.2,29.3,685,204
day7,31:07.0,10.04,0,213,28,59.1,29,682,209
day7,41:08.8,10.48,0,213,28,59.1,29.3,684,205
day7,51:10.4,10.15,0,213,28,58.4,29.3,683,194
day7,01:12.0,9.49,0,212,28,58.4,29.2,684,209
day7,11:13.8,10.37,0,211,28,59.4,29.1,682,203
day7,21:15.5,10,0,210,28,60.8,28.9,684,205
day7,31:17.3,10.11,0,209,28,60.3,28.6,683,208
day7,41:19.0,10.33,0,209,28,60.8,28.8,684,205
day7,51:20.6,10.08,0,208,28,60.5,28.7,684,207
day7,01:22.3,10.15,0,203,28,61,28.7,681,208
day7,11:23.9,10.19,0,207,28,59.8,28.9,683,205
day7,21:25.5,10.48,0,202,28,60.2,28.7,684,209
day7,31:27.0,9.97,0,205,28,60.1,28.6,684,210
day7,41:28.3,9.89,0,204,28,59.1,28.5,684,212
day7,51:29.9,9.89,0,204,28,60.4,28.2,682,212
day7,01:31.4,10,0,203,28,60.8,28.5,684,214
day7,11:33.0,9.78,0,203,28,62.7,28.2,684,216
day7,21:34.6,10.15,0,202,28,62.6,28.5,684,215
day7,31:36.0,10,0,195,28,62,28.6,682,221
day7,41:37.5,9.97,0,200,28,61.4,28.5,684,224
day7,51:38.9,10.04,0,199,28,62.4,28.6,682,224
day7,01:40.3,9.93,0,199,28,62.3,28.4,684,225
day7,11:41.8,9.93,0,198,28,61.6,28.3,685,230
day7,21:43.2,10.08,0,197,28,61.3,28.1,684,231
day7,31:44.6,10.11,0,197,28,62.9,28.2,684,230
day7,41:46.1,10.19,0,196,28,63.5,28.4,684,229
day7,51:47.6,10.04,0,195,28,63.1,28.3,682,227
day7,01:49.2,10,0,195,28,63.2,28.2,684,229
day7,11:50.7,10.11,0,193,28,63.2,28.3,684,227
day7,21:52.0,10.04,0,194,28,63.4,28.1,683,226
day7,31:53.2,9.89,0,191,28,64.4,28.1,684,229
day7,41:54.8,10,0,192,28,64.3,28,683,228
day7,51:56.1,9.97,0,188,28,64.6,27.9,684,228
day7,01:57.4,10,0,187,28,65.2,27.8,683,225
day7,11:58.6,9.89,0,184,28,65.2,27.7,683,227
day7,21:59.8,10.08,0,182,28,65.5,27.7,684,228
day7,32:01.1,10.15,0,176,28,65.8,27.6,682,227
day7,42:02.2,10.15,0,169,28,66.1,27.6,687,230
day7,52:04.3,9.71,0,158,28,66.8,27.4,682,224
day7,02:06.1,10.04,0,138,28,67.1,27.4,682,224
day7,12:07.6,10.04,0,106,28,67.3,27.3,682,223
day7,22:09.6,9.89,0,58,28,67.7,27.3,684,223
