day6,47:43.5,9.97,0,157,28,73.9,25.3,679,176
day6,57:46.6,9.38,0,157,28,74.1,25.4,681,187
day6,07:47.7,9.3,0,174,28,73.8,25.5,683,202
day6,17:49.0,10.19,0,177,28,74.3,25.6,683,207
day6,27:50.6,10.56,0,194,28,74.7,25.7,682,208
day6,37:52.3,10.67,0,200,28,74.3,25.8,683,209
day6,47:54.0,10.85,0,205,28,74.2,26.1,682,209
day6,57:55.9,10.89,0,219,28,70.7,27.3,683,211
day6,07:57.7,11.07,0,220,28,67.6,28.6,684,212
day6,17:59.6,11.26,0,222,28,64,29.9,683,211
day6,28:01.5,11.33,0,223,28,60.7,31.1,684,213
day6,38:03.4,11.22,0,221,28,59.1,32.1,684,212
day6,48:05.3,10.85,0,222,28,57.8,32.1,682,211
day6,58:07.1,10.89,0,219,28,56.3,33,685,211
day6,08:09.0,10.85,0,216,28,56.4,32.7,681,210
day6,18:10.8,10.81,0,217,28,58.2,31.2,683,211
day6,28:12.6,10.85,0,217,28,58.1,30.2,684,209
day6,38:14.5,10.59,0,218,28,59.1,29.3,683,207
day6,48:16.3,10.56,0,218,28,58.5,29.4,683,206
day6,58:18.1,10.45,0,218,28,58.3,29.5,685,208
day6,08:20.0,10.56,0,217,28,58.5,29.7,685,207
day6,18:21.8,10.48,0,217,28,57.6,29.4,684,208
day6,28:23.6,10.59,0,217,28,60,30,682,207
day6,38:25.5,10.48,0,216,28,58.4,29.6,683,205
day6,48:27.3,10.3,0,216,28,58.4,29.4,683,208
day6,58:29.1,10.37,0,216,28,59.2,29.3,685,206
day6,08:30.9,10.26,0,214,28,58.8,28.8,682,209
day6,18:32.7,10.26,0,214,28,60.1,28.7,682,207
day6,28:34.5,10.3,0,213,28,60,28.7,683,208
day6,38:36.3,10.33,0,212,28,61,29,684,208
day6,48:38.0,10.33,0,212,28,60.5,29.3,682,208
day6,58:39.8,10.33,0,210,28,60.6,29.1,685,208
day6,08:41.6,10.19,0,210,28,61.2,28.9,684,210
day6,18:43.3,10.37,0,209,28,60.6,29,683,209
day6,28:45.0,10.26,0,208,28,61.4,28.6,684,209
day6,38:46.8,10.15,0,207,28,61.5,28.7,684,211
day6,48:48.5,10.33,0,206,28,61.3,28.9,684,210
day6,58:50.2,10.19,0,206,28,62.3,28.7,684,212
day6,08:51.9,10.3,0,205,28,61.6,28.8,684,213
day6,18:53.6,10.33,0,205,28,62.8,28.9,684,212
day6,28:55.3,10.26,0,204,28,62.3,28.7,683,215
day6,38:57.0,10.33,0,204,28,63.2,28.6,684,214
day6,48:58.6,10.26,0,203,28,61.7,28.6,682,215
day6,59:00.3,10.3,0,202,28,62.8,28.6,682,215
day6,09:02.0,10.19,0,201,28,61,28.6,685,218
day6,19:03.6,10.37,0,201,28,61.9,28.6,684,217
day6,29:05.3,10.3,0,201,28,61.4,28.5,682,218
day6,39:06.9,10.3,0,201,28,61.5,28.3,682,218
day6,49:08.6,10.19,0,200,28,62.1,28.2,685,221
day6,59:10.2,10.33,0,199,28,61.2,28.3,685,220
day6,09:11.9,10.19,0,199,28,63.5,28.1,684,221
day6,19:13.5,10.33,0,198,28,62.7,28.4,684,221
day6,29:15.1,10.26,0,198,28,62.4,28.2,681,222
day6,39:16.7,10.37,0,196,28,63.5,28.4,684,221
day6,49:18.3,10.22,0,195,28,63.8,28,683,222
day6,59:19.9,10.26,0,194,28,63.8,28.1,684,222
day6,09:21.5,10.26,0,194,28,63,28.1,684,222
day6,19:23.0,10.26,0,194,28,62.7,28,684,222
day6,29:24.6,10.26,0,191,28,63.2,27.9,682,222
day6,39:26.1,10.26,0,191,28,63.2,27.8,684,223
day6,49:27.7,10.3,0,184,28,63.7,27.7,682,222
day6,59:29.1,10.19,0,187,28,64.2,27.7,684,220
day6,09:30.6,10.08,0,183,28,64,27.8,684,222
day6,19:32.0,10.19,0,181,28,64.9,27.6,684,222
day6,29:33.3,10.15,0,175,28,65.1,27.6,685,223
day6,39:34.6,10.19,0,167,28,65.4,27.5,684,222
day6,49:35.7,10.11,0,156,28,64.9,27.5,682,223
day6,59:36.7,10.19,0,140,28,65,27.3,685,222
day6,09:38.4,10.15,0,116,28,65.4,27.3,682,223
day6,19:39.5,10.19,0,72,28,65.8,27.4,684,224
