day25,58:43.9,7.89,109,70.4,27.8,679,345
day25,08:44.9,7.59,108,70.7,27.7,682,382
day25,18:46.0,7.07,150,70.7,27.7,682,408
day25,28:47.6,7.99,181,70.7,27.8,679,430
day25,08:37.2,7.64,195,68.5,30,677,427
day25,18:38.5,7.68,195,69.4,29.8,682,447
day25,28:39.7,6.93,210,67.6,30.2,680,460
day25,38:40.9,7.41,200,69,30.1,680,475
day25,48:42.2,7.74,209,69.3,29.9,682,490
day25,58:43.5,7.86,207,68.3,30,680,489
day25,08:45.0,7.97,207,67.6,30.3,679,497
day25,18:46.3,7.97,206,67.3,30.3,680,497
day25,28:47.6,7.97,206,66.9,30.2,681,498
day25,38:48.8,8,202,67.9,30.4,681,492
day25,48:50.0,7.71,194,67,30.1,682,502
day25,58:51.1,7.71,194,66.9,30.1,680,498
day25,08:52.2,7.56,195,67.4,30,682,496
day25,18:53.4,7.74,193,67.5,29.9,679,501
day25,28:54.5,7.34,195,68.3,29.9,679,516
day25,38:55.6,7.12,195,66.3,30,682,514
day25,48:56.7,7.41,192,65.3,30.2,680,532
day25,58:57.8,7.19,187,65.5,29.7,682,522
day25,08:59.0,7.15,192,65.9,30,681,531
day25,19:00.0,7.12,198,64.4,29.8,681,518
day25,29:01.1,7.19,197,66.1,29.8,683,521
day25,39:02.2,7.08,184,66,29.9,679,525
day25,49:03.3,7.01,196,64.7,30,679,529
day25,59:04.4,7.08,193,65.7,30,682,533
day25,09:05.5,7.15,196,66.7,30.1,682,545
day25,19:06.6,6.71,193,64.6,29.8,685,568
day25,29:07.7,6.75,193,66.8,29.9,682,543
day25,39:08.7,7.01,190,65.5,30,681,547
day25,49:09.8,7.04,188,64.8,29.8,681,552
day25,59:10.8,6.71,187,66.6,29.7,680,549
day25,09:11.9,6.9,186,68.3,29.6,679,549
day25,19:14.0,6.86,182,68.7,29.5,682,550
day25,29:15.0,6.82,178,68.8,29.5,682,548
day25,39:17.1,6.9,181,69.4,29.4,681,545
day25,49:19.1,6.86,164,70.2,29.3,682,551
day25,59:21.2,6.75,161,68.8,29.2,680,552
day25,09:23.2,6.71,163,69,29.2,682,555
day25,19:25.0,6.82,151,68.7,29.2,679,554
day25,29:26.6,6.6,121,69.5,28.9,681,550
day25,39:28.3,6.9,122,71.4,29.1,680,535
day25,49:30.0,6.97,136,71.5,29,682,531
day25,59:31.4,6.86,106,71.5,28.8,683,519
day25,09:32.5,7.08,90,70.9,28.9,682,513
day25,19:34.4,6.97,56,71.7,28.8,679,512
day25,29:36.0,7.01,0,72.6,28.8,679,517
day25,39:37.6,6.97,0,72.7,28.7,679,518
